item,itemLabel,itemDescription,twitterName,twitterID,twitterFollowers,sitelinks
http://www.wikidata.org/entity/Q65034789,Selin Yurtsever,Turkish female beach volleyball player,selinyurtsever,335918102,459,1
http://www.wikidata.org/entity/Q65219989,Hilal Altınbilek,Turkish actress and model,Altinbilekhilal,966800845840011271,11506,9
http://www.wikidata.org/entity/Q65220564,Reynmen,Turkish Instagrammer,akareynmen,1372508531472146433,,5
http://www.wikidata.org/entity/Q65307943,Akın Akınözü,Turkish actor,AkinAkinozu,731329046,61326,13
http://www.wikidata.org/entity/Q65499589,Şirin Ünal,Turkish politician,SIRIN_UNAL,555956295,48622,1
http://www.wikidata.org/entity/Q65499849,Pero Dundar,Turkish politician,perodundar,998655747788591104,,1
http://www.wikidata.org/entity/Q65588613,Öznur Serçeler,Turkish actress,oznursrclr,458194066,15465,8
http://www.wikidata.org/entity/Q65781968,Janset Cemre Erkul,Turkish female volleyball player,janseterkul,1035511099,210,3
http://www.wikidata.org/entity/Q65965672,Merve Emre,"Turkish-American author, academic, and literary critic",mervatim,1935231600,10796,1
http://www.wikidata.org/entity/Q66311682,Kadir Ayar,Turkish handball coach,coachus,187204300,545,1
http://www.wikidata.org/entity/Q66311693,Sude Karademir,Turkish handball player,KarademirSude,624722518,13,1
http://www.wikidata.org/entity/Q66817415,Dogan Alemdar,Turkish association football player,doganalemdar16,1148479528668454912,,14
http://www.wikidata.org/entity/Q67367529,CZN Burak,Turkish chef,CznBurak,479907535,524018,11
http://www.wikidata.org/entity/Q67506332,Hayki,,hayki34,1174737970433277954,25,0
http://www.wikidata.org/entity/Q67507372,Yeis Sensura,,YeisSensura,184468948,35950,0
http://www.wikidata.org/entity/Q67510088,Beta Berk Bayındır,Turkish musician,betalurji,108410177,62745,0
http://www.wikidata.org/entity/Q67510559,Ozbi,Turkish musician,OzBi_,223131338,36577,3
http://www.wikidata.org/entity/Q67510559,Ozbi,Turkish musician,ozbimusic,2250607297,1926,3
http://www.wikidata.org/entity/Q67510981,Aspova,,aspovamusic,4130880262,12313,0
http://www.wikidata.org/entity/Q70720436,Busenaz Sürmeneli,Turkish boxer,busenazsurmneli,1183381620830670849,,15
http://www.wikidata.org/entity/Q71518560,Nazlı Savranbaşı,Turkish gymnast,NSavranbas,1163032298008317952,,7
http://www.wikidata.org/entity/Q71812447,Şahin Albayrak,computer scientist,sahinalbayrak,168122216,,2
http://www.wikidata.org/entity/Q71827882,Adnan Selçuk Mızraklı,Turkish politician,selcukmizrakli,1000838498402873346,78695,4
http://www.wikidata.org/entity/Q72850504,Hafsanur Sancaktutan,Turkish actress,hafsanur_s,2178455898,1717,6
http://www.wikidata.org/entity/Q74420136,Sinan Canan,researcher,SinanCanan,36781117,202417,2
http://www.wikidata.org/entity/Q74449027,Caner Toptaş,Turkish olympic weightlifter,canertoptas,787657978388381697,19,2
http://www.wikidata.org/entity/Q75044990,JosephAli,Turkish Trance Producer and Remixer,josephalimusic,479753147,,0
http://www.wikidata.org/entity/Q75621766,Feryal Clark,British politician and Labour MP,FeryalClark,67289397,9588,5
http://www.wikidata.org/entity/Q75796160,Berkcan Güven,Turkish Internet Personality,berkcanguven,2330798457,1038797,4
http://www.wikidata.org/entity/Q76823103,Cihangir Ceyhan,Turkish actor,ceyhangir,3400596706,46363,4
http://www.wikidata.org/entity/Q77767158,Muharrem Öner,Turkish association football player,onermuh1,729293800892465152,7,0
http://www.wikidata.org/entity/Q77767308,Fethi Özer,Turkish association football player,fethiiozer,427227558,422,2
http://www.wikidata.org/entity/Q78081252,Yüksel Yıldırım,"Türk-Amerikan mühendis, iş insanı, spor yöneticisi",r_y_yildirim,395173620,6182,1
http://www.wikidata.org/entity/Q78288428,Ebru Baki,Turkish journalist and news presenter,EbruBaki,208964159,100990,0
http://www.wikidata.org/entity/Q78813312,Gökberk Demirci,Turkish actor,nm7021525,http://www.wikidata.org/.well-known/genid/992f15cc35548c52f17330aa15b95364,,6
http://www.wikidata.org/entity/Q79381595,Aras Diler,Musical Artist,arasdiler,805892457221197828,113,0
http://www.wikidata.org/entity/Q79739905,Hazal Subaşı,Turkish model,subasiihazal,1058832451638845440,,5
http://www.wikidata.org/entity/Q80482341,Müge Çevik,researcher,mugecevik,67069351,95432,3
http://www.wikidata.org/entity/Q81384655,Melih Tanrıverdi,board chairman of SADAT,AKM_Tanriverdi,64695310,203,0
http://www.wikidata.org/entity/Q83544153,Selçuk Bayraktar,Turkish industrialist,selcuk,2271763025,863284,16
http://www.wikidata.org/entity/Q84769490,Mert Yüksektepe,Turkish TV presenter,yuksektepemert,2948876740,3418,0
http://www.wikidata.org/entity/Q84769530,Arda Okan Kurtulan,Turkish association football player,ArdaOKurtulan,1099356967775232000,,3
http://www.wikidata.org/entity/Q85174045,Anya Krey,Romanian pornographic actress,anyakrey,829409528361975808,66410,1
http://www.wikidata.org/entity/Q85601212,Cem Bayoğlu,photographer,cembayoglu,117496763,12614,7
http://www.wikidata.org/entity/Q85969182,Burcu Yeşilbaş,Turkish singer,burcu_yesilbas,852060580441620480,192,1
http://www.wikidata.org/entity/Q85970016,Elif Doğan,Turkish actress,mselifdogan,94859807,,5
http://www.wikidata.org/entity/Q85974669,Selman Oğuzhan Eser,,avSelmanEser,938495560289538050,,1
http://www.wikidata.org/entity/Q85977158,Özgü Kaya,Turkish actress,ozguukaya,333387484,19929,3
http://www.wikidata.org/entity/Q85977368,İlay Erkök,Turkish actress,ilayerkok,362364822,,7
http://www.wikidata.org/entity/Q85977459,İsmail Atakan Ünver,,chpatakanunver,2572997772,,1
http://www.wikidata.org/entity/Q87417853,Ceyda Pirali,Turkish pianist and composer,ceydapirali,92703690,393,2
http://www.wikidata.org/entity/Q87907728,Kader Demir,Turkish actress and singer,kaderdemirs,1041930894423064576,23,1
http://www.wikidata.org/entity/Q88011612,İsmail Coşkun,Turkish lawyer,avismailcoskun,551687405,700,0
http://www.wikidata.org/entity/Q88392534,Meta Akkuş,"Turco-French film director, producer and writer",meta_akkus,776416751084896256,46,3
http://www.wikidata.org/entity/Q89342284,İzzettin Altunsöz,Turkish athlete,izzettinchamp,4436769981,12,2
http://www.wikidata.org/entity/Q89428462,Mehmet Acet,,acetmehmettw,947763595,84812,0
http://www.wikidata.org/entity/Q90137977,Alperen Yıldırım,Turkish musician,alprnyldrm_,365193736,260,0
http://www.wikidata.org/entity/Q90161924,Mehmet Utku Cenikli,Turkish football agent,utkucenikli,378680804,1727,0
http://www.wikidata.org/entity/Q90161924,Mehmet Utku Cenikli,Turkish football agent,utkucenikli,378680804,1727,0
http://www.wikidata.org/entity/Q90197999,Zeynep Günay Tan,Turkish film director,zeynepguntan,780105869375705088,,3
http://www.wikidata.org/entity/Q90914961,Barbaros Vehbi Gözneli,Turkish sports manager,barbarosgozneli,342336812,3267,0
http://www.wikidata.org/entity/Q91419618,Nesrin Dilbaz,psychiatrist,nesrin_dilbaz,1643730451,,0
http://www.wikidata.org/entity/Q125779,Cem Özgönül,German historian,,,,2
http://www.wikidata.org/entity/Q125780,Doğan Akhanlı,German writer,,,,13
http://www.wikidata.org/entity/Q125795,Hasan Dewran,Turkish writer,,,,2
http://www.wikidata.org/entity/Q126449,Nevin Yanıt,Turkish hurdler,,,,22
http://www.wikidata.org/entity/Q126693,Yılmaz Güney,"Kurdish film director, scenarist, novelist and actor (1937-1984)",,,,36
http://www.wikidata.org/entity/Q127228,Diocles of Magnesia,Ancient Greek writer,,,,10
http://www.wikidata.org/entity/Q127591,Furkan Kızılay,Turkish actor,,,,4
http://www.wikidata.org/entity/Q128358,Bayezid I,4th Sultan of the Ottoman Empire from 1389 to 1402,,,,82
http://www.wikidata.org/entity/Q128538,Luke the Evangelist,one of the four evangelists,,,,86
http://www.wikidata.org/entity/Q128906,Hussein bin Ali,Sharif and Emir of Mecca and King of Hejaz (1854-1931),,,,42
http://www.wikidata.org/entity/Q129020,Michael the Syrian,Syriac Orthodox Church patriarch (c.1126–1199),,,,22
http://www.wikidata.org/entity/Q129702,Mehmet Aydın,Turkish politician,,,,6
http://www.wikidata.org/entity/Q130164,Mehmet Emin Toprak,Turkish actor (1974-2002),,,,12
http://www.wikidata.org/entity/Q131394,Murad II,Sultan of the Ottoman Empire from 1421 to 1451,,,,73
http://www.wikidata.org/entity/Q131671,Xenophanes,Greek Pre-Socratic philosopher (c.570–c.478 BC),,,,92
http://www.wikidata.org/entity/Q133168,Orhan,bey of the nascent Ottoman Empire,,,,81
http://www.wikidata.org/entity/Q134817,Abdul Hamid II,Ottoman Empire Sultan from 1876 to 1909,,,,91
http://www.wikidata.org/entity/Q138129,Talat Yörük,Turkish footballer,,,,3
http://www.wikidata.org/entity/Q138531,Phlegon of Tralles,2nd-century AD Greek writer,,,,22
http://www.wikidata.org/entity/Q139636,Zaven Biberyan,Armenian writer,,,,6
http://www.wikidata.org/entity/Q139938,Meriç Yurdatapan,Turkish singer,,,,4
http://www.wikidata.org/entity/Q140157,Zafer Biryol,Turkish footballer,,,,12
http://www.wikidata.org/entity/Q140162,Zafer Şenocak,Turkish-German translator and writer,,,,7
http://www.wikidata.org/entity/Q140160,Zafer Çevik,Turkish footballer,,,,6
http://www.wikidata.org/entity/Q140168,Zafer Özgültekin,Turkish footballer,,,,18
http://www.wikidata.org/entity/Q144675,Davut Güloğlu,Turkish musician,,,,4
http://www.wikidata.org/entity/Q144693,Zaki al-Arsuzi,Syrian philosopher (1899-1968),,,,22
http://www.wikidata.org/entity/Q145545,İhsan Saraçlar,Turkish politician (1928-2008),,,,6
http://www.wikidata.org/entity/Q145759,Özden Örnek,Turkish admiral,,,,5
http://www.wikidata.org/entity/Q147840,Zareh I,Catholicos of Cilicia (1915-1963),,,,5
http://www.wikidata.org/entity/Q148028,Zaro Aga,Long-living Turkish male,,,,14
http://www.wikidata.org/entity/Q150126,Hasret Gültekin,Turkish musician,,,,8
http://www.wikidata.org/entity/Q151494,Mehmed V,Ottoman Sultan,,,,75
http://www.wikidata.org/entity/Q151729,Süleyman Demirel,Turkish politician (1924-2015),,,,82
http://www.wikidata.org/entity/Q151735,Celâl Bayar,3rd president of Turkey,,,,69
http://www.wikidata.org/entity/Q151967,Blaise of Sebaste,Christian saint and bishop,,,,56
http://www.wikidata.org/entity/Q153899,Enver Pasha,"Ottoman politician, Turkish nationalist",,,,59
http://www.wikidata.org/entity/Q158030,Cornelius Castoriadis,Greek-French philosopher (1922-1997),,,,37
http://www.wikidata.org/entity/Q159161,Cemal Gürsel,Turkish general and politician (1895-1966),,,,65
http://www.wikidata.org/entity/Q159905,Hipparchus,"2nd century Greek astronomer, geographer and mathematician",,,,79
http://www.wikidata.org/entity/Q159934,Murad III,16th century Sultan of the Ottoman Empire,,,,76
http://www.wikidata.org/entity/Q161872,Selim II,Ottoman sultan (1524-1574),,,,75
http://www.wikidata.org/entity/Q162543,Mehmed VI,last sultan of the Ottoman Empire,,,,81
http://www.wikidata.org/entity/Q162581,İsmail Konuk,Turkish footballer,,,,5
http://www.wikidata.org/entity/Q162661,Kıvırcık Ali,Turkish singer,,,,4
http://www.wikidata.org/entity/Q164212,Onesiphorus,Christian martyr,,,,17
http://www.wikidata.org/entity/Q164225,Silahdar Findiklili Mehmed Aga,Member of the royal court and historian,,,,6
http://www.wikidata.org/entity/Q164252,Serdar Döndü,Turkish footballer,,,,2
http://www.wikidata.org/entity/Q164378,Petek Dinçöz,Turkish actor and singer,,,,8
http://www.wikidata.org/entity/Q165487,Ahmet Necdet Sezer,10th President of Turkey,,,,69
http://www.wikidata.org/entity/Q165589,Leucippus,5th-century BCE Greek philosopher,,,,76
http://www.wikidata.org/entity/Q165648,Arshile Gorky,Armenian-American painter (1904–1948),,,,40
http://www.wikidata.org/entity/Q165823,Giorgos Seferis,Greek poet and diplomat (1900-1971),,,,88
http://www.wikidata.org/entity/Q165983,Bayezid II,Sultan of the Ottoman Empire from 1481 to 1512,,,,75
http://www.wikidata.org/entity/Q167451,Aristidis Moraitinis,Greek politician (1806-1875),,,,15
http://www.wikidata.org/entity/Q167660,Imam Birgivi,Islamic scholar,,,,10
http://www.wikidata.org/entity/Q167729,Mehmet Sak,Turkish footballer,,,,8
http://www.wikidata.org/entity/Q168769,Mehmed I,Ottoman Sultan,,,,72
http://www.wikidata.org/entity/Q169196,Erdal Erzincan,Turkish singer,,,,9
http://www.wikidata.org/entity/Q170164,Helena Augusta,"an Empress of the Roman Empire, and mother of Emperor Constantine the Great (250-330)",,,,68
http://www.wikidata.org/entity/Q170707,Abdul Hamid I,Ottoman sultan,,,,71
http://www.wikidata.org/entity/Q171465,Mehmed III,Ottoman sultan,,,,72
http://www.wikidata.org/entity/Q171691,Leo Tornikios,mid-11th century Byzantine general and noble,,,,15
http://www.wikidata.org/entity/Q171876,Antinoüs,lover of Roman emperor Hadrian,,,,43
http://www.wikidata.org/entity/Q172056,Osman II,Sultan of the Ottoman Empire,,,,75
http://www.wikidata.org/entity/Q172198,Ammianus Marcellinus,4th-century Roman historian,,,,71
http://www.wikidata.org/entity/Q172480,Isaac of Armenia,Armenian saint,,,,25
http://www.wikidata.org/entity/Q174045,Özgür Çek,Turkish footballer,,,,7
http://www.wikidata.org/entity/Q174340,Hakan Ateş,Turkish footballer,,,,3
http://www.wikidata.org/entity/Q174772,Abdülmecid I,Sultan of the Ottoman Empire (1823-1861),,,,70
http://www.wikidata.org/entity/Q175335,Mahmut Hanefi Erdoğdu,Turkish footballer,,,,6
http://www.wikidata.org/entity/Q175814,Patriarch Benjamin I of Constantinople,266th Ecumenical Patriarch of Constantinople,,,,18
http://www.wikidata.org/entity/Q176190,Adnan Şenses,Turkish musician and actor (1935-2013),,,,12
http://www.wikidata.org/entity/Q176190,Adnan Şenses,Turkish musician and actor (1935-2013),,,,12
http://www.wikidata.org/entity/Q176569,Emrecan Afacanoğlu,Turkish footballer,,,,5
http://www.wikidata.org/entity/Q176735,Cemal Kutay,Turkish author and historian,,,,3
http://www.wikidata.org/entity/Q176935,Mahmud Bayazidi,Kurdish polymath,,,,7
http://www.wikidata.org/entity/Q177847,Lucian of Samosata,2nd-century Syrian satirist and rhetorician,,,,96
http://www.wikidata.org/entity/Q178148,Fahri Tatan,Turkish association footballer,,,,7
http://www.wikidata.org/entity/Q178545,Vedat İnceefe,Turkish footballer,,,,11
http://www.wikidata.org/entity/Q178638,Nasreddin,"philosopher, Sufi and wise man from Turkey, remembered for his funny stories and anecdotes",,,,78
http://www.wikidata.org/entity/Q179445,Nazmi Avluca,Olympic wrestler,,,,15
http://www.wikidata.org/entity/Q179582,Aysel Tuğluk,Turkish politician,,,,12
http://www.wikidata.org/entity/Q179913,Ahmet Üçgün,Turkish association football player,,,,4
http://www.wikidata.org/entity/Q180109,Apollonius of Perga,ancient Greek geometer and astronomer noted for his writings on conic sections,,,,68
http://www.wikidata.org/entity/Q180280,Turgut Özal,Turkish politician (1927-1993),,,,77
http://www.wikidata.org/entity/Q180455,Aristotle Onassis,Greek shipping magnate,,,,73
http://www.wikidata.org/entity/Q180671,Aratus,ancient Greek poet,,,,43
http://www.wikidata.org/entity/Q181690,Heraclius the Elder,Byzantine general,,,,22
http://www.wikidata.org/entity/Q181919,Michael Attaleiates,Byzantine judge and historian of the 11th century,,,,28
http://www.wikidata.org/entity/Q181938,Mehmet Ali Ağca,Turkish assassin,,,,55
http://www.wikidata.org/entity/Q181963,Rojda Demirer,Turkish actress,,,,7
http://www.wikidata.org/entity/Q182123,Irenaeus,2nd-century Greek bishop and Doctor of the Church,,,,72
http://www.wikidata.org/entity/Q182297,Behçet Aysan,Turkish poet,,,,5
http://www.wikidata.org/entity/Q183099,Vehbi Koç,"Turkish businessman, founder of the Koç family",,,,13
http://www.wikidata.org/entity/Q183144,Epictetus,Greek Stoic philosopher (c. 50–c. 138),,,,107
http://www.wikidata.org/entity/Q183297,İsmet İnönü,Turkish general and statesman (1884-1973),,,,77
http://www.wikidata.org/entity/Q184699,Zehra İpşiroğlu,Turkish author,,,,4
http://www.wikidata.org/entity/Q184700,Zehra Çırak,writer,,,,9
http://www.wikidata.org/entity/Q185073,Nestorius,Archbishop of Constantinople,,,,65
http://www.wikidata.org/entity/Q185126,Mithridates VI of Pontus,ruler of the Kingdom of Pontus from 120 to 63 BC,,,,61
http://www.wikidata.org/entity/Q185150,Eudoxus of Cnidus,Greek astronomer and mathematician (c.408–c.355 BC),,,,63
http://www.wikidata.org/entity/Q185223,Cassius Dio,Greco-Roman statesman and historian (c. 155–c. 235),,,,70
http://www.wikidata.org/entity/Q185296,Nadide Sultan,Turkish songwriter and singer,,,,2
http://www.wikidata.org/entity/Q187211,Zekai Dede Efendi,Ottoman composer,,,,3
http://www.wikidata.org/entity/Q187232,Zekeriya Alp,Turkish footballer,,,,7
http://www.wikidata.org/entity/Q187237,Zekeriya Kacaroğlu,Turkish footballer,,,,4
http://www.wikidata.org/entity/Q187243,Zekeriyazade Yahya,Türk divan şairi,,,,4
http://www.wikidata.org/entity/Q187240,Zekeriya Topayan,Turkish footballer,,,,3
http://www.wikidata.org/entity/Q187254,Zeki Arslan,German painter,,,,1
http://www.wikidata.org/entity/Q187253,Zeki Alasya,Turkish actor and director (1943-2015),,,,14
http://www.wikidata.org/entity/Q187262,Zeki Ergezen,Turkish politician (1949-2020),,,,5
http://www.wikidata.org/entity/Q187261,Zeki Demirkubuz,"Turkish film director, screenwriter and film producer",,,,16
http://www.wikidata.org/entity/Q187264,Zeki Korkmaz,Turkish footballer,,,,7
http://www.wikidata.org/entity/Q187272,Zeki Müren,Turkish musician (1931-1996),,,,24
http://www.wikidata.org/entity/Q187273,Zeki Rıza Sporel,Turkish footballer (1898-1969),,,,17
http://www.wikidata.org/entity/Q187285,Zeki Yıldırım,Turkish footballer,,,,8
http://www.wikidata.org/entity/Q187365,Zelemele,Turkish composer,,,,3
http://www.wikidata.org/entity/Q189718,Zenodotus,"3rd century BC Greek grammarian, literary critic and scholar",,,,31
http://www.wikidata.org/entity/Q189750,Zeno of Caunus,ancient Greek public official and scribe,,,,11
http://www.wikidata.org/entity/Q189767,Zeno of Tarsus,ancient Greek philosopher,,,,18
http://www.wikidata.org/entity/Q191530,Abdullah Öcalan,"ideologist, writer and founder of the Kurdistan Workers' Party (PKK)",,,,62
http://www.wikidata.org/entity/Q191647,Zergün Korutürk,Turkish diplomat,,,,3
http://www.wikidata.org/entity/Q191734,Gregory of Nyssa,bishop of Nyssa,,,,68
http://www.wikidata.org/entity/Q192002,Zerrin Özer,Turkish singer,,,,7
http://www.wikidata.org/entity/Q192000,Zerrin Taşpınar,Turkish author,,,,2
http://www.wikidata.org/entity/Q192371,Polycarp,Christian bishop of Smyrna,,,,58
http://www.wikidata.org/entity/Q192634,Bülent Ecevit,former Prime Minister of Turkey (1925-2006),,,,64
